epoch,train,val,train_acc,val_acc
1,0.86684193054835,0.4610039830207825,nan,nan
2,0.5753136549393336,0.5143043196201325,nan,nan
3,0.4998624691698286,0.5388047313690185,nan,nan
4,0.44622131870852577,0.3350941318273544,nan,nan
5,0.42744167970286473,0.3115167731046677,nan,nan
6,0.4170108669333988,0.3300133836269379,nan,nan
7,0.40473281032509273,0.3064312434196472,nan,nan
8,0.39334576739205257,0.3298535794019699,nan,nan
9,0.3830353006389406,0.39727971851825716,nan,nan
10,0.3793462659915288,0.3801272541284561,nan,nan
11,0.387023151450687,0.32742517173290253,nan,nan
12,0.3583820037709342,0.37435277700424197,nan,nan
13,0.33719520264201697,0.3483148455619812,nan,nan
14,0.329179959098498,0.36408968091011046,nan,nan
15,0.32988230523135925,0.30528887152671813,nan,nan
16,0.3079354544480642,0.3150524187088013,nan,nan
17,0.3152013141579098,0.32452077984809874,nan,nan
18,0.3116611204544703,0.3119730854034424,nan,nan
19,0.2937632520331277,0.3531127643585205,nan,nan
20,0.29853195038106706,0.3065711057186127,nan,nan
21,0.2859709757897589,0.29534626960754395,nan,nan
22,0.26659294714530307,0.3238742309808731,nan,nan
23,0.26641762938764363,0.29897747993469237,nan,nan
24,0.2746579247050815,0.30791721284389495,nan,nan
25,0.26307311660713617,0.4103257369995117,nan,nan
