epoch,train,val,train_acc,val_acc
1,0.9045024508900112,0.8543512666225433,nan,nan
2,0.7350856145222981,0.7535521471500397,nan,nan
3,0.6318637773063448,0.7719454681873321,nan,nan
4,0.5252251688639323,0.7867341041564941,nan,nan
5,0.4428049097458521,0.7325883758068085,nan,nan
6,0.37790162596437665,0.7509903800487518,nan,nan
7,0.3230382055044174,0.738722927570343,nan,nan
8,0.27891270140806834,0.7335320639610291,nan,nan
9,0.24193256941106583,0.8186776995658874,nan,nan
10,0.2091154169705179,0.9353745865821839,nan,nan
11,0.17501064972745048,0.8116504037380219,nan,nan
12,0.14668649001253975,0.8280005371570587,nan,nan
13,0.12699046512444814,0.8589165556430817,nan,nan
14,0.10418922189209197,0.8581392562389374,nan,nan
15,0.08641323549879922,0.8568066716194153,nan,nan
16,0.07694438614779049,0.845055228471756,nan,nan
17,0.06530148444904221,0.8440286183357238,nan,nan
18,0.05627313627137078,0.8350270795822143,nan,nan
19,0.05343492131266329,0.8513177800178527,nan,nan
20,0.05015329737216234,0.8265489363670349,nan,nan
21,0.04459073621365759,0.8716761159896851,nan,nan
22,0.039761057015922335,0.8761507785320282,nan,nan
23,0.03454719261162811,0.8505643606185913,nan,nan
24,0.031211557913985517,0.8252928364276886,nan,nan
25,0.031046165679064062,0.8724447989463806,nan,nan
26,0.032153997644782065,0.8532198643684388,nan,nan
27,0.03062105173865954,0.8567567336559295,nan,nan
28,0.027329894192516805,0.8312938380241394,nan,nan
29,0.02764363812489642,0.8965029013156891,nan,nan
30,0.030734997764229773,0.8242433023452759,nan,nan
31,0.0320782779985004,0.8491427683830262,nan,nan
32,0.02930609734935893,0.8314660918712616,nan,nan
33,0.038564449300368626,0.8455892097949982,nan,nan
34,0.03454569508218103,0.8481867218017578,nan,nan
35,0.029585239038699203,0.8349914693832398,nan,nan
36,0.022342469149993525,0.8360923409461976,nan,nan
37,0.018210514574829074,0.8266226458549499,nan,nan
38,0.01896145052380032,0.8567099678516388,nan,nan
39,0.022055902973645264,0.8520145142078399,nan,nan
40,0.030813990732034047,0.8630110371112824,nan,nan
41,0.03192482193724977,0.8476764965057373,nan,nan
42,0.03471698168665171,0.8245176815986633,nan,nan
43,0.033436258393857214,0.8415830338001251,nan,nan
44,0.027726422945658365,0.8468630242347718,nan,nan
45,0.023225241384158532,0.8133209729194641,nan,nan
46,0.02331365365535021,0.8474226725101471,nan,nan
47,0.02064330900915795,0.8539925718307495,nan,nan
48,0.02058858150823249,0.8342563319206238,nan,nan
49,0.02415269130633937,0.8211697280406952,nan,nan
50,0.025553767410003477,0.8243202471733093,nan,nan
