epoch,train,val,train_acc,val_acc
1,0.5200027177068922,0.26402578175067903,nan,nan
2,0.3300062294469939,0.24770308494567872,nan,nan
3,0.30429669128523934,0.2444195979833603,nan,nan
4,0.2899438583850861,0.24130815625190735,nan,nan
5,0.27610685335265267,0.2342390525341034,nan,nan
6,0.26524766890539064,0.26818001210689546,nan,nan
7,0.2565206261144744,0.2344175410270691,nan,nan
8,0.25047584785355465,0.23693993031978608,nan,nan
9,0.24074954953458574,0.24426473736763,nan,nan
10,0.23613239930735694,0.24050509095191955,nan,nan
11,0.22713576330078972,0.24826102018356322,nan,nan
12,0.21787478347619374,0.23501011073589326,nan,nan
13,0.21376831610997518,0.2345517545938492,nan,nan
14,0.2064709468682607,0.24449092388153076,nan,nan
15,0.20007692476113637,0.23901886343955994,nan,nan
16,0.19294333769215477,0.23677651822566986,nan,nan
17,0.18879330158233643,0.24485768973827363,nan,nan
18,0.18007353597217135,0.23968409657478332,nan,nan
19,0.17618237766954634,0.24611515879631043,nan,nan
20,0.17097526205910576,0.24035369038581847,nan,nan
21,0.1636438023381763,0.2447148323059082,nan,nan
22,0.1643780081305239,0.24921468198299407,nan,nan
23,0.15645844949616325,0.26358019292354584,nan,nan
24,0.15114456358883116,0.2700877672433853,nan,nan
25,0.1468146323495441,0.2488984203338623,nan,nan
