epoch,train,val,train_acc,val_acc
1,1.2080644901593527,0.5586506605148316,nan,nan
2,0.6609259937869177,0.4990461719036102,nan,nan
3,0.5469358583291372,0.37166522681713104,nan,nan
4,0.5828413128852844,0.6622038984298706,nan,nan
5,0.6018764952156279,0.7495175313949585,nan,nan
6,0.5337233876519732,0.34969873309135435,nan,nan
7,0.6716931974225574,0.5582852911949158,nan,nan
8,0.4817108439074622,0.34607399463653565,nan,nan
9,0.4482117142279943,0.39321381092071533,nan,nan
10,0.42181097600195144,0.3305937570333481,nan,nan
11,0.41065979878107706,0.32663251757621764,nan,nan
12,0.3917670828766293,0.3249465602636337,nan,nan
13,0.38002955277760825,0.2974592286348343,nan,nan
14,0.3746309794320001,0.34379986226558684,nan,nan
15,0.3510418865084648,0.3084759104251862,nan,nan
16,0.343050001528528,0.29961771667003634,nan,nan
17,0.3465267860889435,0.3151249432563782,nan,nan
18,0.32666412552197777,0.3305332040786743,nan,nan
19,0.3224540972709656,0.29872757732868194,nan,nan
20,0.3138787379529741,0.32860802114009857,nan,nan
21,0.3028262474470668,0.290062917470932,nan,nan
22,0.29760162836975523,0.3198446941375732,nan,nan
23,0.28362575938304263,0.3590072733163834,nan,nan
24,0.28326396740145154,0.3846904855966568,nan,nan
25,0.2841540099845992,0.37862360119819644,nan,nan
