epoch,train_loss,val_loss,best_val_so_far
1,0.8225903690714466,0.8059641084772475,0.8059641084772475
2,0.8091040462079826,0.8092562375550575,0.8059641084772475
3,0.80714281117886,0.8020879581887671,0.8020879581887671
4,0.8059274965613336,0.8031199434970288,0.8020879581887671
5,0.8057975591216032,0.8053546478139594,0.8020879581887671
6,0.8046339616292385,0.8004543879564773,0.8004543879564773
7,0.7995504362175647,0.7979309612766226,0.7979309612766226
8,0.7956746550647522,0.7931346820389971,0.7931346820389971
9,0.7937578445500683,0.7891975517602677,0.7891975517602677
10,0.7924820782426968,0.7913053682509888,0.7891975517602677
11,0.7914866693495634,0.7905800009661532,0.7891975517602677
12,0.7907493608305035,0.787345901765722,0.787345901765722
13,0.7895510996488785,0.7863897221519592,0.7863897221519592
14,0.78910458007623,0.7860715230728718,0.7860715230728718
15,0.7885644144467213,0.7844863521291855,0.7844863521291855
16,0.786833104962149,0.7881805896759033,0.7844863521291855
17,0.7866619337551921,0.7851429293130306,0.7844863521291855
18,0.7860094232904486,0.7833479110230791,0.7833479110230791
19,0.7866263501001081,0.7812339894949122,0.7812339894949122
20,0.7851721195735658,0.7845323957661365,0.7812339894949122
21,0.784942052035127,0.7844959088462464,0.7812339894949122
22,0.7846976728242601,0.7796620159073079,0.7796620159073079
23,0.7840407586251622,0.7825272432033051,0.7796620159073079
24,0.7840496808867624,0.7828403952273917,0.7796620159073079
25,0.782667283459122,0.781533051044383,0.7796620159073079
26,0.782106582398432,0.7792606933953914,0.7792606933953914
27,0.7809756962630041,0.7788571363433878,0.7788571363433878
28,0.7803806346385559,0.7799638386102433,0.7788571363433878
29,0.7790675257953941,0.7778922290878093,0.7778922290878093
30,0.7781324631673313,0.7762252612316862,0.7762252612316862
31,0.777351587667848,0.7729853382135959,0.7729853382135959
32,0.7764782599274643,0.7739671535314397,0.7729853382135959
33,0.7759784418245798,0.7725507055825376,0.7725507055825376
34,0.7749762553496873,0.7736213286506369,0.7725507055825376
