epoch,train_loss,val_loss,best_val_so_far
1,0.8169843665675113,0.80872274518013,0.80872274518013
2,0.8075698387246383,0.8052802667617798,0.8052802667617798
3,0.8066435172808798,0.8023712003231048,0.8023712003231048
4,0.8002458169083846,0.7923818926811218,0.7923818926811218
5,0.7961927056563528,0.7924395964145661,0.7923818926811218
6,0.7933737359046936,0.7901476337909699,0.7901476337909699
7,0.7918419337900061,0.7887532305717468,0.7887532305717468
8,0.7906116660268683,0.7900428926944733,0.7887532305717468
9,0.7893143687122747,0.7886439998149872,0.7886439998149872
10,0.788571823622051,0.7882507839202881,0.7882507839202881
11,0.7883654170287283,0.7858140931129456,0.7858140931129456
12,0.7869677371602309,0.7852950909137726,0.7852950909137726
13,0.7861419137528068,0.7828702485561371,0.7828702485561371
14,0.7848112927863472,0.7790408644676209,0.7790408644676209
15,0.7840867532554425,0.7806988863945007,0.7790408644676209
16,0.7833837949476744,0.7800888254642486,0.7790408644676209
17,0.7808262577684302,0.7773516671657562,0.7773516671657562
18,0.779766977573696,0.7766646151542663,0.7766646151542663
19,0.7789087309962824,0.777771119594574,0.7766646151542663
20,0.7769061554231141,0.7725737662315368,0.7725737662315368
21,0.7763550873304669,0.7745349442958832,0.7725737662315368
22,0.7764635384082794,0.773238517999649,0.7725737662315368
23,0.7751133920017041,0.7689139335155487,0.7689139335155487
24,0.7731171051953968,0.7720981676578522,0.7689139335155487
25,0.7731121486111691,0.770439665555954,0.7689139335155487
26,0.7728971905457346,0.7735457293987275,0.7689139335155487
27,0.7714949269545706,0.7697617883682251,0.7689139335155487
28,0.7711647943195544,0.7702143721580506,0.7689139335155487
29,0.7705549234089099,0.7720158598423004,0.7689139335155487
30,0.7696010619464674,0.7722716782093048,0.7689139335155487
31,0.7690439245198902,0.7687473387718201,0.7687473387718201
32,0.7691235196213974,0.7662266867160797,0.7662266867160797
33,0.7680523337941421,0.7677686882019042,0.7662266867160797
34,0.767353358419318,0.7682917747497559,0.7662266867160797
35,0.7680856617877357,0.7630208997726441,0.7630208997726441
36,0.7670871626201429,0.7660225481987,0.7630208997726441
37,0.765655114311921,0.76619620013237,0.7630208997726441
38,0.7653214968756625,0.7686887562274933,0.7630208997726441
39,0.7655396956519077,0.7632442169189453,0.7630208997726441
40,0.7650647359019832,0.7598825922012329,0.7598825922012329
41,0.7636649981172461,0.7625097885131836,0.7598825922012329
42,0.763509941565363,0.7637175662517548,0.7598825922012329
43,0.7634632279872894,0.7642761008739472,0.7598825922012329
44,0.7636150391352804,0.7666101551055908,0.7598825922012329
45,0.7627345381535982,0.7598101732730865,0.7598101732730865
46,0.7622139325518357,0.7631576187610626,0.7598101732730865
47,0.7617904101547442,0.762819708108902,0.7598101732730865
48,0.7608751786006125,0.7626658456325531,0.7598101732730865
49,0.7610297776648873,0.7607691688537598,0.7598101732730865
50,0.7608412807113246,0.762132788658142,0.7598101732730865
51,0.7602472349718997,0.759984915971756,0.7598101732730865
52,0.7601376570274956,0.7607563607692719,0.7598101732730865
53,0.7598798982218692,0.7583507182598114,0.7583507182598114
54,0.7605379527368044,0.7601065821647645,0.7583507182598114
55,0.7595827994848553,0.7621553540229797,0.7583507182598114
56,0.7591698971296612,0.7588939290046692,0.7583507182598114
57,0.7584778238723152,0.7598946721553802,0.7583507182598114
58,0.7585705249435023,0.760895548582077,0.7583507182598114
59,0.7584072187825253,0.7608314566612243,0.7583507182598114
60,0.7576388619322526,0.7555446741580963,0.7555446741580963
61,0.7578398622086173,0.7567681441307068,0.7555446741580963
62,0.7568890663950066,0.7606595580577851,0.7555446741580963
63,0.756984205547132,0.759864362001419,0.7555446741580963
64,0.7565438602849057,0.7591877288818359,0.7555446741580963
65,0.7557947063446044,0.7585161054134368,0.7555446741580963
66,0.7554144896582553,0.7622156195640564,0.7555446741580963
67,0.7551525059122788,0.757675164937973,0.7555446741580963
68,0.7552067360752507,0.7577750337123871,0.7555446741580963
69,0.7551590144885214,0.7579039125442505,0.7555446741580963
70,0.7552567881910425,0.7601998929977417,0.7555446741580963
71,0.754741631018488,0.7639441452026368,0.7555446741580963
72,0.7546157067323986,0.7554570360183716,0.7554570360183716
73,0.7539295275085851,0.7562051742076874,0.7554570360183716
74,0.7544254148633857,0.756303480386734,0.7554570360183716
75,0.7538692584665198,0.7591616780757904,0.7554570360183716
76,0.7530492810701069,0.757888899564743,0.7554570360183716
77,0.7528929415376563,0.7606160202026367,0.7554570360183716
78,0.7533729680588371,0.7543712685108185,0.7543712685108185
79,0.7525844270806563,0.7559403898715973,0.7543712685108185
80,0.7525371213963157,0.7600500588417053,0.7543712685108185
81,0.7527821339808012,0.7571253395080566,0.7543712685108185
82,0.7517776608592586,0.7591714553833008,0.7543712685108185
83,0.752101508178209,0.756868711233139,0.7543712685108185
84,0.7510197829447295,0.7568375728130341,0.7543712685108185
85,0.7507006144774587,0.7567184929847717,0.7543712685108185
86,0.7511022498482152,0.7597441866397857,0.7543712685108185
87,0.7508324137612393,0.7577859721183777,0.7543712685108185
88,0.750733066960385,0.757982958316803,0.7543712685108185
89,0.7506364993672622,0.7599893894195556,0.7543712685108185
90,0.7506155382206565,0.7553709909915924,0.7543712685108185
91,0.7501691700157366,0.7591031668186188,0.7543712685108185
92,0.7492252297526911,0.7588811628818511,0.7543712685108185
93,0.7492543612906807,0.7567184653282165,0.7543712685108185
94,0.7493797454206567,0.7576029007434845,0.7543712685108185
95,0.7485961928744065,0.7620325176715851,0.7543712685108185
96,0.7484376298879323,0.7555266351699829,0.7543712685108185
97,0.7485653247205835,0.7579417011737823,0.7543712685108185
98,0.7476911855120408,0.7579923968315124,0.7543712685108185
99,0.7489147913204997,0.7553527660369873,0.7543712685108185
100,0.7483604460891924,0.7583691973686219,0.7543712685108185
