epoch,train,val,train_acc,val_acc
1,0.8332692495981853,0.3762021064758301,nan,nan
2,0.39732394215133454,0.3916837304830551,nan,nan
3,0.24986511164241368,0.4310665762424469,nan,nan
4,0.1602165072162946,0.49957239985466,nan,nan
5,0.12422313652104802,0.47369486451148984,nan,nan
6,0.0833228949788544,0.5451368129253388,nan,nan
7,0.06885405093431472,0.5198856544494629,nan,nan
8,0.06159703112310833,0.5370766830444336,nan,nan
9,0.05483533855941561,0.48981606125831606,nan,nan
10,0.0487477036482758,0.5074551224708557,nan,nan
11,0.056519944220781326,0.5146845042705536,nan,nan
12,0.07188901498085923,0.5279592287540436,nan,nan
13,0.06720864213175244,0.5198298287391663,nan,nan
14,0.052560569784707495,0.5110185420513154,nan,nan
15,0.04426490015453762,0.5120972454547882,nan,nan
16,0.04004272341728211,0.491195307970047,nan,nan
17,0.045019215949707564,0.49718487858772276,nan,nan
18,0.05790635055138005,0.5266879546642304,nan,nan
19,0.05928437522715992,0.5315379011631012,nan,nan
20,0.04619042579084635,0.503313719034195,nan,nan
21,0.04133968530429734,0.49098164200782773,nan,nan
22,0.0407530004862282,0.4988130235671997,nan,nan
23,0.04054901087863578,0.5057200443744659,nan,nan
24,0.04051138350533114,0.4713283884525299,nan,nan
25,0.0376360465420617,0.47966099858283995,nan,nan
