epoch,train,val,train_acc,val_acc
1,0.9590061374505361,0.9681140887737274,nan,nan
2,0.9495222976472643,0.9623562848567963,nan,nan
3,0.9500560907522837,0.9637083768844604,nan,nan
4,0.9438140120771196,1.0140757250785828,nan,nan
5,0.9458577317661709,0.9654136395454407,nan,nan
6,0.9418908602661556,0.9562895011901855,nan,nan
7,0.9303667749298944,0.9873743629455567,nan,nan
8,0.9218459974394905,0.9482315731048584,nan,nan
9,0.8992072408729129,0.9685780584812165,nan,nan
10,0.8834200497468313,0.961643443107605,nan,nan
11,0.8737186617321439,0.9561147177219391,nan,nan
12,0.8711873074372609,0.9441659581661225,nan,nan
13,0.8573665482468075,0.968489979505539,nan,nan
14,0.8511831472979652,0.93968186378479,nan,nan
15,0.8431489215956793,0.9540364003181457,nan,nan
16,0.829987758398056,0.9746723210811615,nan,nan
17,0.8412390506267547,0.9532126951217651,nan,nan
18,0.8264812843004863,0.9557072508335114,nan,nan
19,0.8186994134055243,0.9857681655883789,nan,nan
20,0.8204867233832677,0.9673251593112946,nan,nan
21,0.7993577468395233,0.9642898106575012,nan,nan
22,0.810046393275261,0.9467975389957428,nan,nan
23,0.7921313015619914,0.9575668215751648,nan,nan
24,0.7861580430136786,0.9668454456329346,nan,nan
25,0.7771420870886908,0.9832804417610168,nan,nan
26,0.7579320549964905,0.9504742443561554,nan,nan
27,0.768857630888621,1.0122569966316224,nan,nan
28,0.760250694155693,1.0155126976966857,nan,nan
29,0.7514663767152362,0.9495311462879181,nan,nan
30,0.7397099187639025,0.9605984115600585,nan,nan
31,0.7356036353111267,1.0934692895412446,nan,nan
32,0.7372157725360658,1.1199091458320618,nan,nan
33,0.7188260657257504,1.006503962278366,nan,nan
34,0.7137452745437622,1.1870682525634766,nan,nan
35,0.7134750936428705,1.319058701992035,nan,nan
36,0.6980440848403506,0.9381955623626709,nan,nan
37,0.7119451128111945,0.9975649046897889,nan,nan
38,0.6937363686826494,1.1667924308776856,nan,nan
39,0.6746332582500246,0.9684113430976867,nan,nan
40,0.6802421895662943,1.0723588562011719,nan,nan
41,0.653036995265219,1.3150972151756286,nan,nan
42,0.6554408327738444,1.044448149204254,nan,nan
43,0.6681992936134339,0.9402156555652619,nan,nan
44,0.637461474471622,0.993845887184143,nan,nan
45,0.6384002953767777,1.0516043865680695,nan,nan
46,0.6371039503150516,1.2271433281898498,nan,nan
47,0.6477457746532228,1.0094941532611847,nan,nan
48,0.6253578351603614,1.032582356929779,nan,nan
49,0.6152653714021047,1.0856202113628388,nan,nan
50,0.6303193561236063,0.9479765284061432,nan,nan
