epoch,train,val,train_acc,val_acc
1,0.5327252461512884,0.29851164638996125,nan,nan
2,0.35735209696822695,0.2754131031036377,nan,nan
3,0.32963091333707173,0.2761558246612549,nan,nan
4,0.3138562266694175,0.2629142600297928,nan,nan
5,0.3012250933713383,0.2632721376419067,nan,nan
6,0.29438318504227534,0.28245281100273134,nan,nan
7,0.28476879467566807,0.26569950461387637,nan,nan
8,0.2754176495803727,0.26141556024551393,nan,nan
9,0.2699470019671652,0.29045878469944,nan,nan
10,0.2609519145223829,0.2681595748662949,nan,nan
11,0.2559291832645734,0.30489383995532987,nan,nan
12,0.2465161355667644,0.2586214339733124,nan,nan
13,0.24050749864843157,0.26620027363300325,nan,nan
14,0.23377263115512,0.2829467874765396,nan,nan
15,0.2288280944360627,0.3018898290395737,nan,nan
16,0.22182204710112677,0.2706730097532272,nan,nan
17,0.21416730751593907,0.2773780941963196,nan,nan
18,0.2077729621860716,0.27237258076667786,nan,nan
19,0.19807594819201363,0.26922343611717225,nan,nan
20,0.19097905887497796,0.2772355788946152,nan,nan
21,0.1856737869977951,0.28472299575805665,nan,nan
22,0.1794034359521336,0.27558714628219605,nan,nan
23,0.1721490063932207,0.2731171607971191,nan,nan
24,0.16550272713104883,0.28366788625717165,nan,nan
25,0.1620114206108782,0.28318953335285185,nan,nan
