epoch,train,val,train_acc,val_acc
1,0.5701197075843811,0.3415693432092667,nan,nan
2,0.42554832481675675,0.31589604675769806,nan,nan
3,0.4057910911904441,0.31446117758750913,nan,nan
4,0.39130634963512423,0.30069310545921324,nan,nan
5,0.37526662674215105,0.29867499947547915,nan,nan
6,0.3679464207092921,0.2903684329986572,nan,nan
7,0.35665043108993105,0.29376349031925203,nan,nan
8,0.3489074638817045,0.29345907032489776,nan,nan
9,0.33893402847978804,0.3095940935611725,nan,nan
10,0.3367519756820467,0.2893523073196411,nan,nan
11,0.3264832517504692,0.2948550510406494,nan,nan
12,0.31825228850046794,0.2863959813117981,nan,nan
13,0.3164295895232095,0.2929122871160507,nan,nan
14,0.3068470699919595,0.2981507331132889,nan,nan
15,0.30076403796672824,0.30144168734550475,nan,nan
16,0.2937523040175438,0.2877418029308319,nan,nan
17,0.2888907574945026,0.296451530456543,nan,nan
18,0.28495476490921445,0.30154379069805143,nan,nan
19,0.27838793502913584,0.2871849316358566,nan,nan
20,0.27227833602163526,0.29876075565814975,nan,nan
21,0.26997183163960775,0.2979557776451111,nan,nan
22,0.2633905752499898,0.3032629829645157,nan,nan
23,0.25638704362842774,0.3059682822227478,nan,nan
24,0.2518705306450526,0.30391516625881193,nan,nan
25,0.24649633215533362,0.32531690299510957,nan,nan
