epoch,train,val,train_acc,val_acc
1,0.9725124104817708,0.9650938284397125,nan,nan
2,0.9523527522881826,0.961495304107666,nan,nan
3,0.9498432065380944,0.957148916721344,nan,nan
4,0.9468606984615326,0.9577956461906433,nan,nan
5,0.9435093618763818,0.9533295559883118,nan,nan
6,0.9353734831015269,0.9692006075382232,nan,nan
7,0.9203993106550641,0.940847578048706,nan,nan
8,0.8939664917522007,0.9497634065151215,nan,nan
9,0.8879164629512363,0.9393930435180664,nan,nan
10,0.8731819579336378,0.9456044602394104,nan,nan
11,0.8569983487659031,0.9262162911891937,nan,nan
12,0.857542433473799,0.9469857680797577,nan,nan
13,0.8477189638879564,0.9246760964393616,nan,nan
14,0.8330076213677724,0.9643534934520721,nan,nan
15,0.8294466059737735,0.9333027708530426,nan,nan
16,0.8116868742307027,0.9182827699184418,nan,nan
17,0.8057354172070821,0.9327406942844391,nan,nan
18,0.8003137892484665,0.9265561246871948,nan,nan
19,0.7932435242997276,0.9389052319526673,nan,nan
20,0.7917495759328207,0.9562427127361297,nan,nan
21,0.785106278790368,0.9220090138912201,nan,nan
22,0.777807338502672,0.9595504856109619,nan,nan
23,0.7704475269052717,0.9109464967250824,nan,nan
24,0.7668365919589997,1.0030903673171998,nan,nan
25,0.7708657313055463,0.918188636302948,nan,nan
26,0.7357503762510088,0.9904295706748962,nan,nan
27,0.7482271038161383,0.9669082427024841,nan,nan
28,0.7351955559518603,0.9123595607280731,nan,nan
29,0.7159710382090675,0.9559828162193298,nan,nan
30,0.7259888345665402,0.9421356427669525,nan,nan
31,0.7170216409365336,0.965046683549881,nan,nan
32,0.7122460087140401,0.9171045911312103,nan,nan
33,0.6979215938515133,0.9215447282791138,nan,nan
34,0.6815460453430812,0.9099587833881378,nan,nan
35,0.6728043233023749,1.0291761326789857,nan,nan
36,0.6685655589898427,0.9364370739459992,nan,nan
37,0.6724391428629557,0.9259133160114288,nan,nan
38,0.6478077663315667,1.0454130506515502,nan,nan
39,0.6475617902808719,0.9423089146614074,nan,nan
40,0.650523034731547,0.9641540920734406,nan,nan
41,0.6384625735547808,0.986021910905838,nan,nan
42,0.6398971662918727,1.1836735272407533,nan,nan
43,0.6123082196712494,0.9007755935192108,nan,nan
44,0.6122067973348829,0.961644104719162,nan,nan
45,0.6261262301603953,0.9926077246665954,nan,nan
46,0.630733726421992,0.9100529634952546,nan,nan
47,0.5967740331093471,0.9606783890724182,nan,nan
48,0.5814006099436018,0.990456029176712,nan,nan
49,0.5895111102528042,1.0763716280460358,nan,nan
50,0.5968185415532854,1.013533034324646,nan,nan
