epoch,train,val,train_acc,val_acc
1,0.5114783709579044,0.2555482095479965,nan,nan
2,0.3315945702791214,0.23790718793869017,nan,nan
3,0.30590092407332525,0.26776219785213473,nan,nan
4,0.28994577672746447,0.2340575063228607,nan,nan
5,0.2782632131708993,0.24288373410701752,nan,nan
6,0.2689375474386745,0.23163174092769623,nan,nan
7,0.2559793452752961,0.2295556390285492,nan,nan
8,0.24724660790628858,0.2300991213321686,nan,nan
9,0.23777351174089645,0.2405754268169403,nan,nan
10,0.23114374667406082,0.23571873128414153,nan,nan
11,0.2253440816866027,0.23184034168720247,nan,nan
12,0.21767768177721236,0.2254621958732605,nan,nan
13,0.20844473398394056,0.22789187908172606,nan,nan
14,0.2013149540623029,0.2512200707197189,nan,nan
15,0.19578726990355386,0.24791807949543,nan,nan
16,0.19045213838418326,0.23624098002910615,nan,nan
17,0.18175873405403561,0.22997246146202088,nan,nan
18,0.1787961937321557,0.23182039439678193,nan,nan
19,0.17047491437859005,0.2333275032043457,nan,nan
20,0.16484552525811724,0.23068266093730927,nan,nan
21,0.16133599463436338,0.25411043226718905,nan,nan
22,0.1567116418480873,0.2397712528705597,nan,nan
23,0.14994494328896205,0.23699766993522645,nan,nan
24,0.14394628292984432,0.25329397678375243,nan,nan
25,0.13947230213218265,0.24367476880550384,nan,nan
