epoch,train,val,train_acc,val_acc
1,0.9471072057220671,0.5528809940814972,nan,nan
2,0.60704258190261,0.39072161555290225,nan,nan
3,0.506466603146659,0.41468048572540284,nan,nan
4,0.48430975562996337,0.343006808757782,nan,nan
5,0.4570980528328154,0.3325484949350357,nan,nan
6,0.4542279840840234,0.34297123074531555,nan,nan
7,0.41068287134170534,0.3442265379428864,nan,nan
8,0.4102337457736333,0.34266194224357605,nan,nan
9,0.4496306288904614,0.3399978232383728,nan,nan
10,0.4439563630686866,0.31912699580192566,nan,nan
11,0.3947902696000205,0.34418042421340944,nan,nan
12,0.35644779470231797,0.32630579829216005,nan,nan
13,0.3878364254368676,0.33599737465381624,nan,nan
14,0.35467822002040017,0.32042146563529966,nan,nan
15,0.33195283691088356,0.29025672137737274,nan,nan
16,0.32566219452354644,0.33441775262355805,nan,nan
17,0.32996568507618373,0.41951836228370665,nan,nan
18,0.3242835029628542,0.3511943846940994,nan,nan
19,0.313709526459376,0.33914540767669676,nan,nan
20,0.30024692796998553,0.3051243430376053,nan,nan
21,0.3005625982085864,0.3229797422885895,nan,nan
22,0.2842694260676702,0.3563000464439392,nan,nan
23,0.2743697002861235,0.31877923786640167,nan,nan
24,0.27168756749894885,0.3928878879547119,nan,nan
25,0.25906100501616797,0.3668928748369217,nan,nan
