epoch,train_loss,val_loss,best_val_so_far
1,0.8238765861109684,0.8096285343170166,0.8096285343170166
2,0.8085808938678942,0.8059721474647522,0.8059721474647522
3,0.8075224791075054,0.8067518754005432,0.8059721474647522
4,0.8060624396926478,0.8035023865699769,0.8035023865699769
5,0.8057551591521815,0.795954824924469,0.795954824924469
6,0.799223399363066,0.7933913011550904,0.7933913011550904
7,0.7962358842648958,0.7922472462654114,0.7922472462654114
8,0.7943729402391534,0.7911908388137817,0.7911908388137817
9,0.7931774921417236,0.7900313220024109,0.7900313220024109
10,0.7923488814956263,0.7913021392822266,0.7900313220024109
11,0.7911815425722223,0.7861006817817688,0.7861006817817688
12,0.790943554451591,0.7919678993225098,0.7861006817817688
13,0.7898751897560923,0.7862717385292053,0.7861006817817688
14,0.7892420409102189,0.7854366817474365,0.7854366817474365
15,0.7889420513855784,0.7866804084777832,0.7854366817474365
16,0.78848190771906,0.7851024370193481,0.7851024370193481
17,0.7878671395402206,0.7855949687957764,0.7851024370193481
18,0.7876168830018294,0.78420476770401,0.78420476770401
19,0.7871608346637926,0.7850249209403992,0.78420476770401
20,0.7862605062534934,0.7829112796783447,0.7829112796783447
21,0.7866668279798408,0.7836678609848022,0.7829112796783447
22,0.7849428922000684,0.7811581768989563,0.7811581768989563
23,0.7844703360356783,0.780629198551178,0.780629198551178
24,0.7845338683128357,0.7804867143630981,0.7804867143630981
25,0.7835353496702094,0.7813122406005859,0.7804867143630981
26,0.7832772629637468,0.7794921355247497,0.7794921355247497
27,0.782395129806117,0.7814300918579101,0.7794921355247497
28,0.7824442975144638,0.7754802179336547,0.7754802179336547
29,0.7811528585082607,0.7801611943244934,0.7754802179336547
30,0.7804088701197975,0.7795887875556946,0.7754802179336547
31,0.7798448093564887,0.7795141077041626,0.7754802179336547
32,0.7793866363324617,0.7806684026718139,0.7754802179336547
33,0.7784721563238847,0.7724426507949829,0.7724426507949829
34,0.7777976069199412,0.7765363245010376,0.7724426507949829
35,0.7768875868445948,0.7769833164215088,0.7724426507949829
36,0.77698670000779,0.775609972000122,0.7724426507949829
37,0.7759624307030125,0.7719043941497803,0.7719043941497803
38,0.7751473620565315,0.7730888681411743,0.7719043941497803
39,0.7755241828466717,0.7749780941009522,0.7719043941497803
40,0.7739219721743935,0.7722411875724793,0.7719043941497803
41,0.7730590861471076,0.7720670113563538,0.7719043941497803
42,0.7732359561418232,0.7709162063598632,0.7709162063598632
43,0.7730530010273582,0.7703093914985657,0.7703093914985657
44,0.7715317395611814,0.7737993721961975,0.7703093914985657
45,0.7715452712460568,0.7671066651344299,0.7671066651344299
46,0.7710664930092661,0.7695520520210266,0.7671066651344299
47,0.7703810831622073,0.7703748235702514,0.7671066651344299
48,0.7699581701881008,0.7690028405189514,0.7671066651344299
49,0.769404537100541,0.7668847575187683,0.7668847575187683
50,0.769519086963252,0.7718800382614136,0.7668847575187683
51,0.7687177590821919,0.7695383181571961,0.7668847575187683
52,0.7687923396261115,0.7680383071899414,0.7668847575187683
53,0.7677793006395038,0.7691618514060974,0.7668847575187683
54,0.768254308248821,0.7697533288002014,0.7668847575187683
55,0.7672560665732936,0.766318115234375,0.766318115234375
56,0.767239908695221,0.7700917873382568,0.766318115234375
57,0.7665280157641361,0.7659788265228271,0.7659788265228271
58,0.76589936223783,0.7667903175354004,0.7659788265228271
59,0.7653058294497038,0.7639300870895386,0.7639300870895386
60,0.7656100412168001,0.7640889763832093,0.7639300870895386
61,0.7649511333515769,0.767387674331665,0.7639300870895386
62,0.7642658953164753,0.7646781711578369,0.7639300870895386
63,0.7646955868319462,0.766031786441803,0.7639300870895386
64,0.764205762712579,0.7670973811149597,0.7639300870895386
65,0.7642435713818199,0.7635330424308777,0.7635330424308777
66,0.7631613305242438,0.7654635677337647,0.7635330424308777
67,0.7628356291118421,0.7620830039978027,0.7620830039978027
68,0.7625065434606452,0.7653329768180848,0.7620830039978027
69,0.7622826113700867,0.7622215394973755,0.7620830039978027
70,0.7619282524209273,0.7640413637161255,0.7620830039978027
71,0.7611262601300289,0.7616021113395691,0.7616021113395691
72,0.761925390343917,0.7627047090530396,0.7616021113395691
73,0.7612153307513186,0.7604412045478821,0.7604412045478821
74,0.7612852069955123,0.7646994795799256,0.7604412045478821
75,0.7605079899838096,0.7618557929992675,0.7604412045478821
76,0.7608767905235291,0.7668252997398376,0.7604412045478821
77,0.7607317617817929,0.7614993376731872,0.7604412045478821
78,0.7597540296253406,0.764853349685669,0.7604412045478821
79,0.7595995859095924,0.7592266778945923,0.7592266778945923
80,0.7595005270305433,0.7615445847511292,0.7592266778945923
81,0.7587788887525859,0.7609048109054566,0.7592266778945923
82,0.7587570595992239,0.7628832125663757,0.7592266778945923
83,0.7585799476723922,0.7620036554336548,0.7592266778945923
84,0.7581591468610261,0.759461250782013,0.7592266778945923
85,0.7574526490663227,0.7619797668457031,0.7592266778945923
86,0.7576187434698406,0.7603587474822998,0.7592266778945923
87,0.7581352134503816,0.7613252487182617,0.7592266778945923
88,0.7576926266770614,0.7616995415687561,0.7592266778945923
89,0.7573157803384881,0.7630079569816589,0.7592266778945923
90,0.7574351922336378,0.7591743440628052,0.7591743440628052
91,0.7571050371621785,0.7600824503898621,0.7591743440628052
92,0.7570783338044819,0.7599494109153747,0.7591743440628052
93,0.7568064551102488,0.7596327962875367,0.7591743440628052
94,0.7564310745440032,0.7606199526786804,0.7591743440628052
95,0.7564759239899485,0.7608361487388611,0.7591743440628052
96,0.7554330928200169,0.7578527016639709,0.7578527016639709
97,0.7555953240645559,0.7609425563812255,0.7578527016639709
98,0.7553467629332291,0.7600566396713256,0.7578527016639709
99,0.7551798079892209,0.7562896332740784,0.7562896332740784
100,0.7552505829961677,0.7617496337890625,0.7562896332740784
