epoch,train,val,train_acc,val_acc
1,0.860630753437678,0.4794801783561706,nan,nan
2,0.5774139125479593,0.42926247835159304,nan,nan
3,0.5019103381368849,0.3614038896560669,nan,nan
4,0.4574251533879174,0.3384657263755798,nan,nan
5,0.4454234613974889,0.35019928842782977,nan,nan
6,0.43930849512418113,0.32547433614730836,nan,nan
7,0.39519692718982696,0.3064600521326065,nan,nan
8,0.4075667318370607,0.32850230276584624,nan,nan
9,0.407099063164658,0.34328398764133455,nan,nan
10,0.3733223588599099,0.3216646361351013,nan,nan
11,0.3815144620339076,0.3301129359006882,nan,nan
12,0.34771893117162916,0.31068106174468996,nan,nan
13,0.3461061755153868,0.2970322477817535,nan,nan
14,0.35782397945721944,0.3659600877761841,nan,nan
15,0.32449816270007026,0.3251300668716431,nan,nan
16,0.32955478883451883,0.3531157594919205,nan,nan
17,0.3087175715631909,0.29011132299900055,nan,nan
18,0.3140379751390881,0.32390094101428984,nan,nan
19,0.3018702178531223,0.3286095023155212,nan,nan
20,0.3136528450250626,0.32643473267555234,nan,nan
21,0.2811405971977446,0.3128864496946335,nan,nan
22,0.2679619195726183,0.3042352169752121,nan,nan
23,0.2594662241803275,0.2992276191711426,nan,nan
24,0.2572963431477547,0.3120611637830734,nan,nan
25,0.2569529747300678,0.3914147913455963,nan,nan
