epoch,train,val,train_acc,val_acc
1,0.9680288451247745,0.9648932290077209,nan,nan
2,0.9549674201011658,0.966176460981369,nan,nan
3,0.9488437712192536,0.9586054730415344,nan,nan
4,0.9479589304659102,0.9808231627941132,nan,nan
5,0.9446986317634583,0.9522931277751923,nan,nan
6,0.938994576268726,0.9556174767017365,nan,nan
7,0.9280332930882772,1.0052071142196655,nan,nan
8,0.9141421053144667,0.9409172987937927,nan,nan
9,0.8971395471360948,0.9469538247585296,nan,nan
10,0.8709575435188082,0.9441008019447327,nan,nan
11,0.8615244264072842,0.9504590666294098,nan,nan
12,0.8595633550484976,0.978892992734909,nan,nan
13,0.8505088482962714,0.9502991819381714,nan,nan
14,0.8438304489188724,0.9432930445671082,nan,nan
15,0.8297066987223095,0.9518680226802826,nan,nan
16,0.8226297276549869,0.9421695566177368,nan,nan
17,0.8262385671006308,0.9322209632396699,nan,nan
18,0.8104925882816315,1.0681224584579467,nan,nan
19,0.8097937307092878,0.9955424761772156,nan,nan
20,0.7982149387068219,0.9714951527118683,nan,nan
21,0.8073398506641388,0.9479646098613739,nan,nan
22,0.7855104860994551,0.951669340133667,nan,nan
23,0.7803640978866153,0.9517169404029846,nan,nan
24,0.7597275874349806,0.9675281882286072,nan,nan
25,0.7751297912332746,0.9523992931842804,nan,nan
26,0.7570010011725955,0.922191367149353,nan,nan
27,0.7588189336988661,0.964144023656845,nan,nan
28,0.7523718404769898,0.9825656688213349,nan,nan
29,0.7227649854289161,0.9534913408756256,nan,nan
30,0.7533754539489746,0.9319134449958801,nan,nan
31,0.7334131073289447,0.9579054164886475,nan,nan
32,0.7328114049964481,0.944170047044754,nan,nan
33,0.6973710804515415,1.0188405346870422,nan,nan
34,0.6971616338358985,0.9226850247383118,nan,nan
35,0.6967177495691511,1.0102247762680054,nan,nan
36,0.7050490868753857,0.9308282768726349,nan,nan
37,0.6930359465546078,0.93400923371315,nan,nan
38,0.6866959857940674,0.9276936042308808,nan,nan
39,0.6620193298657735,0.999605861902237,nan,nan
40,0.6791532892651028,0.9464653253555297,nan,nan
41,0.65695097817315,0.930399512052536,nan,nan
42,0.6594583523273468,1.0187558317184449,nan,nan
43,0.6573171763949924,0.9416580659151077,nan,nan
44,0.6488159019417233,0.9315540981292725,nan,nan
45,0.637011008726226,0.9185159194469452,nan,nan
46,0.6382865324285295,0.9568926656246185,nan,nan
47,0.626372558871905,0.9379847609996795,nan,nan
48,0.6387486559814877,1.1275286531448365,nan,nan
49,0.6238358922799428,0.9536524581909179,nan,nan
50,0.6168946876128515,1.0646700048446656,nan,nan
