epoch,train_loss,val_loss,best_val_so_far
1,0.8266382154524661,0.8092970334469004,0.8092970334469004
2,0.8102151018334292,0.8032169177177104,0.8032169177177104
3,0.8085254575266982,0.8047362534289665,0.8032169177177104
4,0.8080884590494111,0.8078690348787511,0.8032169177177104
5,0.8083579905172256,0.8059082373659662,0.8032169177177104
6,0.8074375611429931,0.8050226378948131,0.8032169177177104
7,0.8072877915285519,0.8058398676679489,0.8032169177177104
8,0.8052113366247428,0.8022045740421783,0.8022045740421783
9,0.8012363230004723,0.8005734713787728,0.8005734713787728
10,0.8000412160566225,0.7977312574995324,0.7977312574995324
11,0.7985885839002034,0.7942747143988914,0.7942747143988914
12,0.7981553048932325,0.7964821312021702,0.7942747143988914
13,0.7976191790082505,0.7960299069577075,0.7942747143988914
14,0.797131122931353,0.7957133276665465,0.7942747143988914
15,0.7960402832421924,0.7934860415915226,0.7934860415915226
16,0.7959650231130195,0.7950476908937414,0.7934860415915226
17,0.7945978425769292,0.79547352042604,0.7934860415915226
18,0.7946242319480605,0.793461394436816,0.793461394436816
19,0.7943485431063724,0.7933325241220758,0.7933325241220758
20,0.7941070190985194,0.7892618293457843,0.7892618293457843
21,0.7934838664518329,0.789352444258142,0.7892618293457843
22,0.7930929396891032,0.7887749836799947,0.7887749836799947
23,0.7929604933853235,0.7900241600706223,0.7887749836799947
24,0.7931278782795308,0.7901721774263585,0.7887749836799947
25,0.7922839763188603,0.7879123668721382,0.7879123668721382
26,0.7925708004588096,0.7885441222089402,0.7879123668721382
27,0.7914055792236435,0.7888587440582032,0.7879123668721382
28,0.7912166697275224,0.7891517845874138,0.7879123668721382
29,0.7909001781951164,0.7867558788745961,0.7867558788745961
30,0.7903182310220502,0.7898074084139884,0.7867558788745961
31,0.7893025294431265,0.7868696470209893,0.7867558788745961
32,0.788608824832137,0.7878363899728085,0.7867558788745961
33,0.7881109703804641,0.7858569285971053,0.7858569285971053
34,0.7871461246417696,0.7820668207838181,0.7820668207838181
35,0.7865430946502622,0.7845773544717343,0.7820668207838181
36,0.7865752295479095,0.7839372678005949,0.7820668207838181
37,0.7851243918525384,0.7848204228472202,0.7820668207838181
38,0.7847591608461707,0.7828817919213721,0.7820668207838181
39,0.7845157061428601,0.7829048690643716,0.7820668207838181
40,0.7839842269450058,0.7829211037209693,0.7820668207838181
41,0.783087949727387,0.7830340608637384,0.7820668207838181
42,0.7826790000185554,0.7794866029252397,0.7794866029252397
43,0.7826008183586879,0.7802144282675804,0.7794866029252397
44,0.7817972099071935,0.7835765709268286,0.7794866029252397
45,0.7814425372180982,0.780719278340644,0.7794866029252397
46,0.7808785644578345,0.7793719109068525,0.7793719109068525
47,0.7808901656891494,0.7823362077804322,0.7793719109068525
48,0.780672502905699,0.7794586103013221,0.7793719109068525
49,0.7797642990394875,0.7780096626028101,0.7780096626028101
50,0.7796557604530712,0.7795973990825896,0.7780096626028101
51,0.7789122192680368,0.7787325426619104,0.7780096626028101
52,0.7792942187802158,0.7781481381426466,0.7780096626028101
53,0.7790036743337457,0.7799408790913034,0.7780096626028101
54,0.7790540985252988,0.7766553708847533,0.7766553708847533
55,0.7789478870955381,0.7781362742819684,0.7766553708847533
56,0.7783008141215267,0.7774863883535913,0.7766553708847533
57,0.7784462822005404,0.7775279017204934,0.7766553708847533
58,0.7776398815624374,0.7770716700148075,0.7766553708847533
59,0.7772514821771286,0.7751744731943658,0.7751744731943658
